ar,sveitarfelag,hluti,heildarskuldir,eignir,tekjur,gjold,afskriftir,fjarmagnslidir,eigid_fe,veltufjarmunir,skammtimakrofur_eigin_fyrirtaeki,skammtimaskuldir,veltufe,mannfjoldi,nettoskuldir,skuldir_hlutf_tekjur,nettoskuldir_hlutf_tekjur,veltufjarhlutfall,eignahlutf,rekstrarnidurstada,rekstrarnidurstada_hlutf,framlegd,framlegd_hlutf,eiginfjarhlutfall,skuldahlutfall,skuldir_per_ibui,veltufe_hlutf_tekjur
2016,Hafnarfjarðarkaupstaður,A og B-hluti,39157239000,48302096000,23091904000,20934776000,892018000,-1403296000,9144857000,2945874000,0,3698196000,3634392000,28189,36211365000,1.6957128784183408,1.5681411545795445,0.796570544124757,1.2335419256704998,753832000,0.032644861159997894,1645850000,0.07127389755301251,0.1893262975585987,0.8106737024414012,1389096.4205895916,0.15738814781145807
2016,Mosfellsbær,A og B-hluti,11235660000,15916990000,9105221000,8127379000,336001000,-567104000,4681330000,1333885000,0,1800524000,1109478000,9481,9901775000,1.2339799330515975,1.087483214300894,0.7408315579242487,1.4166493112109124,410738000,0.04511016261988589,746739000,0.08201217740898327,0.29410899925174294,0.7058910007482571,1185071.195021622,0.12185074914711021
2015,Reykjavíkurborg,A og B-hluti,301552737000,525559866000,143927235000,139327679000,16250941000,-13221055000,224007129000,44434501000,0,47431369000,31137782000,121822,257118236000,2.0951749472572025,1.7864460190595617,0.9368167509565242,1.7428456170835551,-8621499000,-0.059901789956570764,7629442000,0.05300902223265805,0.42622571374200025,0.5737742862579998,2475355.32990757,0.21634391850854356
2015,Kópavogsbær,A og B-hluti,42346268000,58346620000,24598679000,22431312000,1393812000,-2006762000,16000352000,2743614000,0,4978017000,2338564000,33205,39602654000,1.7214854504991914,1.609950436769389,0.5511459683645115,1.3778456226650244,160605000,0.006529009139067996,1554417000,0.0631910762362483,0.27422928697497817,0.7257707130250218,1275297.937057672,0.09506868234672276
2015,Seltjarnarnesbær,A og B-hluti,1753402000,6216054000,3301475000,3444439000,116018000,16217000,4462652000,1242109000,0,384191000,188276000,4411,511293000,0.531096555327543,0.1548680514012676,3.233050748195559,3.5451391067193945,-126747000,-0.03839102219462513,-10729000,-0.003249759577158694,0.7179236216416396,0.2820763783583604,397506.6878258898,0.05702784361535374
2015,Garðabær,A og B-hluti,11862906000,23757177000,11701223000,11155305000,732132000,-380871000,11894271000,1261154000,0,2380091000,1262172000,14453,10601752000,1.0138176154748952,0.9060379415040632,0.5298763786762775,2.0026439558738813,165047000,0.0141051067909739,897179000,0.07667395109041165,0.5006601163092737,0.49933988369072635,820791.9463087248,0.1078666734237951
2015,Hafnarfjarðarkaupstaður,A og B-hluti,40183843000,48480026000,20672661000,19689483000,876672000,-1495491000,8296183000,2504625000,0,4090196000,953471000,27875,37679218000,1.943815699391578,1.8226593083493219,0.6123484057976684,1.2064556891684053,-512313000,-0.024782150686841913,364359000,0.017625162043725284,0.17112579518831117,0.8288742048116888,1441572.8430493274,0.04612231584506707
2015,Mosfellsbær,A og B-hluti,11225363000,15372752000,8227098000,7672944000,347116000,-497270000,4147389000,1022420000,0,2149054000,688663000,9300,10202943000,1.3644377397716667,1.2401630562805985,0.4757535175942531,1.3694659139308012,56884000,0.006914224189380022,404000000,0.049106015268081164,0.2697883241725359,0.7302116758274642,1207028.2795698924,0.08370667275386777
2014,Reykjavíkurborg,A og B-hluti,287144546000,504396465000,133058189000,117489647000,14298655000,-6278504000,217251919000,39179807000,0,41982805000,26235565000,121230,247964739000,2.1580373831782724,1.8635811960434845,0.9332346183157605,1.7565942729067192,9290038000,0.0698193630156803,23588693000,0.17728103153425603,0.43071657728608387,0.5692834227139161,2368593.137012291,0.19717362153486095
2014,Kópavogsbær,A og B-hluti,42176350000,58358253000,22717874000,20287722000,1395396000,-1769748000,16181903000,2031507000,0,5699757000,2651529000,32308,40144843000,1.8565271556660627,1.7671038672016581,0.3564199315865571,1.3836724372782376,660404000,0.0290697976403954,2055800000,0.09049262268115406,0.2772855966061904,0.7227144033938095,1305446.0195617185,0.11671554301251957
2014,Seltjarnarnesbær,A og B-hluti,1538513000,6090914000,3227540000,2999535000,118961000,206334000,4552401000,1261185000,0,303401000,471013000,4381,277328000,0.47668286063069704,0.08592550363434691,4.1568254554203845,3.958961672732047,434339000,0.13457277059308329,553300000,0.17143087304882357,0.7474085170140311,0.2525914829859689,351178.4980598037,0.14593560420629953
2014,Garðabær,A og B-hluti,10020547000,21550669000,10724572000,9946538000,647487000,-295369000,11530122000,1186974000,0,1880918000,1392683000,14180,8833573000,0.9343540236384259,0.8236760404051555,0.631061003190995,2.1506479636291314,482665000,0.045005525628435336,1130152000,0.10537968321719506,0.5350238547118885,0.4649761452881115,706667.6304654443,0.12985907502882166
2014,Hafnarfjarðarkaupstaður,A og B-hluti,39765846000,48197839000,19647527000,18013036000,865003000,-1225594000,8431993000,2127071000,0,9146329000,1592709000,27357,37638775000,2.023961896069668,1.9157003830558421,0.23256007956853508,1.2120410816860276,408897000,0.020811626827131984,1273900000,0.06483767651776226,0.1749454576168861,0.8250545423831139,1453589.4286654238,0.08106409524211368
2014,Mosfellsbær,A og B-hluti,10727849000,14847452000,7446593000,7134925000,338266000,-357766000,4119603000,772556000,0,2141309000,467873000,9075,9955293000,1.4406385577941483,1.3368923210923438,0.36078678976271056,1.3840101589796798,-46098000,-0.006190482009692217,292168000,0.03923512403591817,0.27746195104722343,0.7225380489527766,1182132.121212121,0.06283047831404241
2013,Reykjavíkurborg,A og B-hluti,286331668000,478350067000,129579589000,106000567000,13912993000,-9021029000,192018399000,38717901000,0,42244727000,29440185000,119764,247613767000,2.209697300398136,1.910901006176212,0.9165144090054127,1.6706153054645705,14557993000,0.11234788682652791,28470986000,0.21971813786197456,0.4014181501097187,0.5985818498902813,2390799.138305334,0.2271977031814787
2013,Kópavogsbær,A og B-hluti,42570651000,58152607000,21817998000,18292458000,1394353000,-2333159000,15581956000,2173527000,0,5590732000,2827742000,31726,40397124000,1.9511712761180013,1.8515504493125354,0.38877324114266254,1.3660257861689735,1192381000,0.05465125627016741,2586734000,0.11855964053163814,0.26794939735032,0.73205060264968,1341822.196305869,0.12960593359665723
2013,Seltjarnarnesbær,A og B-hluti,1699475000,5763794000,3069434000,2732283000,117540000,16713000,4064319000,832362000,0,466957000,537206000,4322,867113000,0.5536769971271577,0.28249931420581126,1.7825238726478028,3.3915144382824107,353864000,0.11528640133653305,471404000,0.15358010629972824,0.7051464712305818,0.29485352876941817,393214.94678389636,0.17501793490265632
2013,Garðabær,A og B-hluti,9797713000,20561337000,9950092000,8897508000,597441000,-437434000,10763624000,1402017000,0,1789894000,1576061000,13872,8395696000,0.9846856692380331,0.8437807409217924,0.7832961058029134,2.0985853535411785,615150000,0.061823548968190443,1212591000,0.12186731539768678,0.5234885260622887,0.4765114739377113,706294.1897347174,0.15839662588044412
2013,Hafnarfjarðarkaupstaður,A og B-hluti,40437520000,48483141000,18691269000,16512111000,855441000,-768559000,8045621000,2577991000,0,5289788000,2432145000,26808,37859529000,2.163444333287376,2.0255194550995976,0.48735242319730016,1.1989642539898588,1410599000,0.07546833765005469,2266040000,0.12123521415266134,0.16594677725191112,0.8340532227480889,1508412.414204715,0.130121983691958
2013,Mosfellsbær,A og B-hluti,9732383000,13683890000,6828154000,6279063000,318267000,-527879000,3951507000,817768000,0,1762246000,701083000,8978,8914615000,1.4253315024822228,1.3055673612516647,0.4640487196452709,1.406016388791933,21212000,0.0031065497351114224,339479000,0.04971753712643271,0.2887707369761084,0.7112292630238917,1084025.7295611494,0.10267533509056767
2012,Reykjavíkurborg,A og B-hluti,322938901000,470869140000,120313157000,103302837000,15640780000,-21308438000,147930239000,41951150000,0,48290585000,29445119000,118814,280987751000,2.6841528312651626,2.335469852229046,0.8687231682946065,1.4580750059590994,-4298118000,-0.035724422059675486,11342662000,0.09427615634755557,0.31416422617969825,0.6858357738203018,2718020.612049085,0.24473731497212728
2012,Kópavogsbær,A og B-hluti,44608160000,59458152000,20575935000,17102037000,1360869000,-3287924000,14849992000,3446892000,0,10242672000,2777110000,31205,41161268000,2.167977299695008,2.000456747166046,0.3365227354737123,1.3328985548832322,185974000,0.009038422798283529,1546843000,0.0751772884197,0.24975535734780321,0.7502446426521968,1429519.6282647012,0.13496883616710492
2012,Seltjarnarnesbær,A og B-hluti,1817325000,5491507000,2861577000,2579239000,107215000,-52840000,3674182000,746673000,0,625157000,417878000,4313,1070652000,0.6350781404798822,0.3741475417226236,1.1943767725547343,3.0217528510310485,229498000,0.08019983386782882,336713000,0.11766693679743721,0.6690662508488108,0.3309337491511892,421359.8423371203,0.14603066770525483
2012,Garðabær,A og B-hluti,6613697000,16802462000,7316031000,6532661000,425526000,-265754000,10188765000,1357902000,0,1649209000,1221468000,13702,5255795000,0.9040006801502072,0.7183943042340853,0.8233656255817182,2.5405551539479356,517616000,0.07075093038834855,943142000,0.12891443461625574,0.6063852428292948,0.39361475717070515,482681.14143920597,0.1669577397908784
2012,Hafnarfjarðarkaupstaður,A og B-hluti,41836332000,48204173000,16870988000,15026672000,863221000,-3055377000,6367841000,2552195000,0,5176996000,2018536000,26486,39284137000,2.4797796074539322,2.328502456406228,0.4929876322098761,1.1522083962810123,-1211061000,-0.07178364420625515,-347840000,-0.020617642547075488,0.1321014469017029,0.8678985530982971,1579563.9960733973,0.1196453936189155
