ar,sveitarfelag,hluti,heildarskuldir,eignir,tekjur,gjold,afskriftir,fjarmagnslidir,eigid_fe,veltufjarmunir,skammtimakrofur_eigin_fyrirtaeki,skammtimaskuldir,veltufe,mannfjoldi,nettoskuldir,skuldir_hlutf_tekjur,nettoskuldir_hlutf_tekjur,veltufjarhlutfall,eignahlutf,rekstrarnidurstada,rekstrarnidurstada_hlutf,framlegd,framlegd_hlutf,eiginfjarhlutfall,skuldahlutfall,skuldir_per_ibui,veltufe_hlutf_tekjur
2008,Kópavogsbær,A-hluti,33142013000,43060932000,15444977000,15363659000,715122000,-5992647000,9918919000,3074363000,1202174000,5796132000,981188000,28885,31269824000,2.1458117419015905,2.0245950511936663,0.5304163190210299,1.29928535119457,-5911329000,-0.3827347233990701,-5196207000,-0.3364334566506638,0.23034612906195343,0.7696538709380466,1147377.9816513762,0.06352796770108496
2008,Seltjarnarnesbær,A-hluti,1558468000,5706927000,2249464000,2472018000,73397000,127535000,4148459000,1987649000,345366000,545354000,23705000,4454,-83815000,0.6928174889662604,-0.03725998726807808,3.6446950054460037,3.6618826950569408,-95019000,-0.042240729347080015,-21622000,-0.009612067585878237,0.7269164298053926,0.2730835701946074,349903.00853165693,0.010538065957045767
2008,Garðabær,A-hluti,4358056000,10041721000,5021360000,4789954000,262936000,-186796000,5683660000,2359673000,37435000,1163808000,840737000,12360,2035818000,0.8679035161788838,0.4054315962209441,2.027544921499079,2.3041743841749622,44610000,0.008884047349721988,307546000,0.06124755046441602,0.5660045723238079,0.43399542767619215,352593.5275080906,0.16743212994089252
2008,Hafnarfjarðarkaupstaður,A-hluti,29528521000,30894796000,12671076000,14140044000,575112000,-6160890000,1366275000,11779757000,175723000,7960253000,-38784000,25036,17924487000,2.3303878060553025,1.4145986497121477,1.479821935307835,1.0462696726327743,-7629858000,-0.6021475997776353,-7054746000,-0.5567598205550973,0.0442234672790848,0.9557765327209152,1179442.4428822496,-0.00306082924607192
2008,Mosfellsbær,A-hluti,5284811000,7601140000,4267892000,3856696000,117315000,-439282000,2316331000,772618000,213576000,1693702000,402269000,8192,4725769000,1.238271961895943,1.1072841112193093,0.45617115643720085,1.4382993072032282,-28086000,-0.0065807663361678315,89229000,0.020907042633693636,0.30473468453416197,0.695265315465838,645118.5302734375,0.09425472809527514
2007,Reykjavíkurborg,A-hluti,30382896000,88526738000,60674754000,51817537000,2282676000,3457208000,58143842000,25418793000,111585000,9689141000,8032856000,116642,5075688000,0.5007502131776257,0.08365403508681717,2.623431014163175,2.913703091370882,12314425000,0.2029579716136962,14597101000,0.24057948384924643,0.656794131508607,0.343205868491393,260479.895749387,0.1323920654049953
2007,Kópavogsbær,A-hluti,15586601000,33721474000,15698418000,12378293000,457096000,-193619000,18134873000,5166146000,816619000,4991267000,1552408000,27525,11237074000,0.992877180363015,0.7158093255001874,1.035036995616544,2.1634911934936936,3126506000,0.19916057783656926,3583602000,0.22827790672920037,0.5377841134702475,0.46221588652975254,566270.6993642143,0.09888945497565424
2007,Seltjarnarnesbær,A-hluti,1416537000,5660014000,2323279000,2137025000,60711000,214509000,4243478000,2441412000,330178000,388208000,524618000,4471,-694697000,0.6097145456916712,-0.29901574455758434,6.288927585212051,3.9956697212991967,400763000,0.17249886905533085,461474000,0.1986304701243372,0.7497292409524076,0.25027075904759244,316827.7790203534,0.22580929797927843
2007,Garðabær,A-hluti,3723346000,9362424000,5197905000,4161321000,259698000,127474000,5639071000,2674237000,158225000,1039855000,971168000,11832,1207334000,0.7163166698891188,0.2322731946813187,2.5717402907136093,2.5145189300161737,1164058000,0.22394753270788906,1423756000,0.2739095847269236,0.6023088678743881,0.3976911321256119,314684.4151453685,0.18683835122034742
2007,Hafnarfjarðarkaupstaður,A-hluti,16661085000,20157710000,11083273000,10653341000,524369000,233724000,3496625000,2910315000,129683000,7550874000,1228662000,23751,13880453000,1.503263972655009,1.2523785167071135,0.3854275677226239,1.209867784721103,663656000,0.059879062800311786,1188025000,0.10719080906876516,0.1734634043251937,0.8265365956748063,701489.8320070733,0.11085732526844733
2007,Mosfellsbær,A-hluti,3122795000,5348565000,3622517000,3064504000,101532000,5585000,2225778000,778050000,102688000,695211000,500266000,7516,2447433000,0.8620511649772796,0.6756167051804036,1.1191566301453804,1.7127493159173113,563598000,0.15558187856675346,665130000,0.1836099043841616,0.4161448911997891,0.5838551088002109,415486.2959020756,0.1380990068507615
2006,Reykjavíkurborg,A-hluti,55333012000,89050818000,50150197000,53598899000,2237089000,1162006000,33717806000,12848723000,277625000,9264351000,4836206000,114968,42761914000,1.1033458552515756,0.8526768897837032,1.386899416915443,1.609361478460634,-2286696000,-0.04559694949952041,-49607000,-9.89168596885073e-4,0.37863555616075306,0.6213644438392469,481290.5504140282,0.09643443673810494
2006,Kópavogsbær,A-hluti,11551102000,25941703000,15930022000,10775354000,385442000,-543426000,14390601000,3903894000,658147000,2379524000,1528426000,26512,8305355000,0.725115257216845,0.5213649422455287,1.640619720582772,2.245820615210566,4611242000,0.28946865233456676,4996684000,0.3136646013420446,0.5547284617359161,0.44527153826408394,435693.3464091732,0.09594625795243723
2006,Seltjarnarnesbær,A-hluti,1151322000,4863883000,1878460000,1896772000,54604000,77126000,3712561000,1988651000,244521000,239517000,697381000,4471,-592808000,0.6129073815785271,-0.31558191284349946,8.30275512802849,4.224607016977005,58814000,0.031309689852325844,113418000,0.060378182127913294,0.7632915923347663,0.2367084076652337,257508.83471259227,0.37125145065638876
2006,Garðabær,A-hluti,3758495000,7892596000,3833586000,3585338000,218002000,-33603000,4134100000,1327180000,168114000,836498000,642296000,11649,2599429000,0.9804123345609046,0.6780672195693536,1.5865907629187397,2.0999352134298435,214645000,0.05599065731145721,432647000,0.11285699603452225,0.523794705823027,0.476205294176973,322645.29144132545,0.16754443489724763
2006,Hafnarfjarðarkaupstaður,A-hluti,14037237000,16025571000,9431341000,9235623000,442887000,-1126344000,1988332000,1782410000,5260000,4924114000,1098163000,22498,12260087000,1.4883606689653146,1.2999304128649363,0.3619757787898493,1.1416471061933342,-930626000,-0.09867377290249606,-487739000,-0.051714703137125465,0.12407245894701661,0.8759275410529834,623932.6606809495,0.1164376306614298
2006,Mosfellsbær,A-hluti,3484362000,4979687000,2955567000,2616674000,92214000,-147968000,1495328000,980522000,23509000,940800000,471965000,7165,2527349000,1.1789149087129476,0.855114771548065,1.0422215136054422,1.4291531706521883,190925000,0.06459843407373272,283139000,0.09579853882520681,0.30028554003494595,0.699714459965054,486303.14026517794,0.15968678767898004
2005,Reykjavíkurborg,A-hluti,52839825000,88804481000,41876796000,44762152000,2190118000,2760512000,35964655000,8328601000,309795000,7125068000,4045673000,113848,44821019000,1.2617924494510038,1.070306787558437,1.1689153001767842,1.680635410885634,-124844000,-0.002981221390480781,2065274000,0.049317860898431674,0.40498693979192335,0.5950130602080766,464126.07160424424,0.09660894305285438
2005,Kópavogsbær,A-hluti,9720974000,19500333000,11713459000,9243681000,333392000,-123916000,9779359000,1779764000,0,1663644000,1119269000,25803,7941210000,0.829897812422445,0.6779560162373899,1.0697985867168698,2.0060060853984383,2345862000,0.2002706459296097,2679254000,0.22873294728738966,0.5014970257174582,0.49850297428254176,376738.13122505136,0.0955540972141534
2005,Seltjarnarnesbær,A-hluti,1105281000,3066156000,1894458000,1630619000,56228000,62782000,1960874000,718292000,208660000,247250000,339420000,4548,595649000,0.5834286112439547,0.31441657719516614,2.9051243680485337,2.7740963610158866,326621000,0.17240867836605508,382849000,0.20208893519940796,0.6395219290864522,0.3604780709135478,243025.72559366754,0.1791647004050763
2005,Garðabær,A-hluti,4018340000,7937774000,3663609000,3127930000,198939000,-37166000,3919432000,1490593000,40845000,1006443000,674827000,11085,2568592000,1.0968255618981173,0.7011097527055972,1.481050591041917,1.9753863535688867,498513000,0.1360715622218419,697452000,0.1903729355397915,0.4937696638881379,0.5062303361118621,362502.48082995036,0.18419733110165412
2005,Hafnarfjarðarkaupstaður,A-hluti,11754217000,14435401000,8109013000,7604071000,400835000,282299000,2681189000,1976558000,216653000,3674514000,665602000,22000,9994312000,1.4495249915125306,1.2324942628652833,0.5379100474239586,1.2281040072682,787241000,0.09708222196708774,1188076000,0.14651302199170232,0.18573706404137993,0.8142629359586201,534282.5909090909,0.08208175273612214
2005,Mosfellsbær,A-hluti,3203461000,4507849000,2808091000,2208287000,86064000,-57340000,1304391000,854482000,31758000,607980000,348933000,6817,2380737000,1.1407967191946415,0.8478133365336095,1.4054442580348039,1.4071808584527796,542464000,0.19317892475706805,628528000,0.22382750416564134,0.2893599585966611,0.7106400414033389,469922.39988264634,0.12425986194891832
2004,Reykjavíkurborg,A-hluti,49926841000,86016341000,37401195000,40524690000,1996318000,3049194000,36089501000,7469615000,406370000,7739597000,3831955000,113288,42863596000,1.3348996201859327,1.1460488361401286,0.9651167883805837,1.7228476562336479,-74301000,-0.001986594278605269,1922017000,0.051389186896301044,0.4195656381152042,0.5804343618847958,440707.2328931573,0.10245541619726321
2004,Kópavogsbær,A-hluti,11069374000,18635671000,8768300000,7724575000,295911000,68500000,7566297000,1675029000,413656000,1549301000,1171815000,25352,9808001000,1.2624310299601975,1.1185749803268592,1.0811514353892497,1.683534317297437,1112225000,0.1268461389322902,1408136000,0.16059395777972926,0.40601151415476266,0.5939884858452373,436627.248343326,0.1336422111469726
2004,Seltjarnarnesbær,A-hluti,1067426000,2701673000,1583152000,1526473000,48593000,57108000,1634248000,495677000,182309000,232271000,208889000,4577,754058000,0.6742410078122631,0.47630170697444085,2.1340460066043545,2.531016670008038,113787000,0.07187370511485947,162380000,0.10256753615571973,0.6049022216974446,0.39509777830255544,233215.2064671182,0.13194500591225605
2004,Garðabær,A-hluti,4068444000,7489350000,2906801000,2729047000,174484000,-73101000,3420907000,1130059000,99588000,868962000,408130000,10764,3037973000,1.3996293519921041,1.0451258961311765,1.3004699860293085,1.8408389054881915,104653000,0.03600280858579586,279137000,0.0960289335252052,0.4567695460887794,0.5432304539112206,377967.67001114826,0.14040520833727524
2004,Hafnarfjarðarkaupstaður,A-hluti,12040806000,13949560000,7147023000,6915029000,346351000,638843000,1908794000,2143883000,0,2432253000,177548000,21207,9896923000,1.684730271610991,1.3847615993400328,0.8814391430496745,1.1585237732424225,870837000,0.12184611690769709,1217188000,0.17030699355521872,0.13683542706723367,0.8631645729327664,567775.0742679304,0.02484223151373656
2004,Mosfellsbær,A-hluti,3403039000,4164991000,2149477000,1911333000,83962000,-37974000,761952000,615435000,79280000,606290000,304051000,6589,2866884000,1.5831939583442856,1.3337588632025372,1.015083540879777,1.2239033992851684,200170000,0.0931249787739064,284132000,0.1321865737572442,0.18294205197562252,0.8170579480243775,516472.75762634695,0.14145347914864873
2003,Reykjavíkurborg,A-hluti,45546989000,81710800000,34835895000,37762815000,1873205000,1885346000,36163811000,6404179000,97062000,7288272000,2497176000,112554,39239872000,1.3074729097673534,1.126420664662125,0.8786964866294782,1.793989060396506,-1041574000,-0.02989944710764572,831631000,0.02387281853961266,0.4425830000440578,0.5574169999559422,404667.88386019156,0.07168399146914411
2003,Kópavogsbær,A-hluti,11717122000,18171194000,7575709000,7247854000,287443000,-163429000,6454072000,2659460000,1077381000,2075026000,611700000,25016,10135043000,1.5466700212481763,1.337834254193238,1.281651410632927,1.5508239992721762,164426000,0.02170437116842793,451869000,0.05964709045714401,0.3551815032077694,0.6448184967922306,468385.1135273425,0.08074491773641253
2003,Seltjarnarnesbær,A-hluti,939573000,2482347000,1498559000,1429136000,44451000,49982000,1542774000,380194000,129608000,175629000,140862000,4608,688987000,0.6269843229395706,0.4597663488724835,2.1647563898900524,2.6419948210516906,119405000,0.07967987913722449,163856000,0.10934237490816177,0.6214981225428999,0.37850187745710007,203900.390625,0.09399830103452717
2003,Garðabær,A-hluti,3382838000,6699088000,2708971000,2607691000,153714000,-39108000,3316250000,930793000,102019000,677462000,284943000,10475,2554064000,1.2487538626290204,0.942817032740476,1.3739412690305877,1.9803159359094347,62172000,0.022950411798428258,215886000,0.0796929904380667,0.4950300697647202,0.5049699302352798,322943.96181384247,0.1051849576831941
2003,Hafnarfjarðarkaupstaður,A-hluti,11052457000,12142801000,6280900000,6424651000,317709000,-38766000,1090344000,1466348000,1231000,1336905000,213319000,20720,9587340000,1.7596931968348486,1.5264277412472735,1.0968228856949447,1.0986517296561298,-182517000,-0.02905905204668121,135192000,0.02152430384180611,0.08979345045677682,0.9102065495432232,533419.7393822394,0.033963126303555226
2003,Mosfellsbær,A-hluti,3451765000,4013554000,1909878000,1830422000,82495000,-83860000,561789000,561347000,55570000,615679000,166527000,6473,2945988000,1.8073222478084987,1.5425006204584795,0.9117527152948208,1.162754127236356,-4404000,-0.002305906450569094,78091000,0.04088795200531133,0.1399729516533227,0.8600270483466773,533255.8319171945,0.08719248035738408
2002,Reykjavíkurborg,A-hluti,38466370000,80459691000,32251203000,36273790000,1746909000,2991743000,41993321000,6788607000,181733000,5372804000,3387053000,112411,31859496000,1.192711168014415,0.9878544995670394,1.2635128696300852,2.0916892080016907,-1030844000,-0.0319629627459168,716065000,0.022202737677723215,0.5219175027654531,0.4780824972345469,342194.00236631645,0.10502098169795403
2002,Kópavogsbær,A-hluti,10660292000,16877711000,7028888000,6684012000,279459000,183097000,6217419000,1996415000,278752000,1505154000,876023000,24291,8942629000,1.5166399009345433,1.2722679604512122,1.3263858714789318,1.5832315850260013,527973000,0.0751147265399591,807432000,0.11487336261439932,0.36838046344080666,0.6316195365591933,438857.6839158536,0.12463180520161937
2002,Seltjarnarnesbær,A-hluti,991465000,2414835000,1414861000,1443046000,67443000,54780000,1423370000,297235000,72330000,248604000,172199000,4659,766560000,0.7007508158045207,0.5417917378456258,1.1956163215394764,2.4356230426691816,26595000,0.018796899483412153,94038000,0.06646447954958119,0.589427435000735,0.410572564999265,212806.39622236532,0.1217073620659556
2002,Garðabær,A-hluti,2784458000,6168156000,2548398000,2406673000,141167000,53056000,3383699000,857711000,235647000,638884000,360369000,10213,2162394000,1.0926307429216315,0.8485307240077884,1.3425144470670731,2.2152088485443127,194781000,0.07643272361695465,335948000,0.13182713218264966,0.5485754575597634,0.45142454244023655,272638.59786546556,0.14141001523309937
2002,Hafnarfjarðarkaupstaður,A-hluti,10312118000,11660666000,5689777000,5942821000,274879000,776500000,1348548000,1332285000,7171000,1278964000,126003000,20264,8987004000,1.812394053404905,1.5795002159135587,1.0416907747207897,1.1307731350630394,523456000,0.09199938767371726,798335000,0.14031041989870605,0.1156493119689733,0.8843506880310267,508888.57086458744,0.022145507635888014
2002,Mosfellsbær,A-hluti,3195456000,3761654000,1630317000,1782317000,78981000,30866000,566197000,334938000,38339000,770700000,-103463000,6323,2898857000,1.9600212719366847,1.7780940761827302,0.4345893343713507,1.1771884826453565,-121134000,-0.07430088749611272,-42153000,-0.025855707816332653,0.15051809656071505,0.849481903439285,505370.2356476356,-0.06346189115368361
2021,Reykjavíkurborg,A-hluti,144585281000,236480058000,142266419000,146116018000,7883324000,-1354457000,91894777000,36501660000,340375000,25110092000,368691000,133262,108423996000,1.0162994332485447,0.7621193867261113,1.453664924843764,1.6355749102842634,-5204056000,-0.03657965130899935,2679268000,0.01883275068588041,0.3885941917351864,0.6114058082648136,1084970.0664855698,0.0025915532463075494
2021,Garðabær,A-hluti,21879430000,38518069000,19134280000,19194209000,1875011000,-875488000,16638638000,3775414000,1235850000,25110092000,2468632000,17693,19339866000,1.1434676402770316,1.010744381288452,0.15035444712827017,1.7604694912070378,-935417000,-0.048886971446012076,939594000,0.04910527074967023,0.4319696815538702,0.5680303184461297,1236615.0454982196,0.12901619501752876
2021,Hafnarfjarðarkaupstaður,A-hluti,46306203000,55056370000,31226347000,32705920000,2350878000,-1497709000,8750167000,5238734000,0,8526054000,-14232000,29687,41067469000,1.4829209129072958,1.315154443137393,0.614438285284142,1.1889631719534421,-2977282000,-0.09534519039322788,-626404000,-0.020060111418091907,0.1589310555708631,0.8410689444291369,1559814.1610806077,-4.557689697100977e-4
2021,Kópavogsbær,A-hluti,42854489000,63179897000,38124393000,38100506000,2976717000,-1553624000,20325407000,6107301000,67679000,9487502000,1541688000,38332,36814867000,1.1240700671614627,0.9656512301717171,0.6437206548151452,1.4742888895490038,-1529737000,-0.04012488802116797,1446980000,0.03795417805078234,0.3217068714119619,0.678293128588038,1117982.0776374831,0.04043836186454169
2021,Mosfellsbær,A-hluti,18124135000,23362212000,13543767000,14162043000,1289557000,-849569000,5238077000,2430037000,189689000,3160837000,937615000,12589,15883787000,1.3381901061942367,1.1727746793045095,0.7687954171632387,1.2890111445318633,-1467845000,-0.10837789811357505,-178288000,-0.013163841344878423,0.22421151729981734,0.7757884827001826,1439680.2764318055,0.06922852408787009
